id,date,temperature_C,humidity_percent,air_quality_index,occupant_count,system_age,noise_level_db,light_efficiency,light_level_lux,comfort_rating
1152,25-02-2022,25.5,52.7,68,2,3.166666667,51,0.905,372,4
1153,26-02-2022,27.9,41.9,55,1,3.166666667,44,0.905,375,4
1154,27-02-2022,27,48.6,62,4,3.166666667,51,0.905,379,4
1155,28-02-2022,31.5,46.6,67,1,3.166666667,48,0.905,382,4
1156,01-03-2022,30.7,46.6,54,2,3.25,53,0.9025,384,4
1157,02-03-2022,28.2,51.4,63,1,3.25,47,0.9025,387,4
1158,03-03-2022,32.8,48.5,77,3,3.25,50,0.9025,390,4
1159,04-03-2022,30.9,46,85,2,3.25,47,0.9025,394,4
1160,05-03-2022,29.1,36,67,2,3.25,47,0.9025,397,4
1161,06-03-2022,25.9,39.2,79,1,3.25,49,0.9025,400,4
1162,07-03-2022,33.2,43.2,53,3,3.25,50,0.9025,404,5
1163,08-03-2022,27.7,44,79,1,3.25,41,0.9025,407,4
1164,09-03-2022,27.5,37.6,65,1,3.25,55,0.9025,410,4
1165,10-03-2022,31.5,55.1,76,1,3.25,38,0.9025,414,4
1166,11-03-2022,33.7,50.3,71,2,3.25,44,0.9025,417,4
1167,12-03-2022,32.2,45.5,87,1,3.25,47,0.9025,420,4
1168,13-03-2022,31.1,42.6,65,3,3.25,50,0.9025,424,4
1169,14-03-2022,31.2,40.9,81,3,3.25,55,0.9025,427,4
1170,15-03-2022,31.7,37,72,2,3.25,38,0.9025,431,5
1171,16-03-2022,31.6,41.9,73,1,3.25,45,0.9025,434,4
1172,17-03-2022,31,42.5,73,1,3.25,37,0.9025,437,5
1173,18-03-2022,30.8,34.8,67,2,3.25,48,0.9025,441,5
1174,19-03-2022,30.6,42.4,76,1,3.25,49,0.9025,444,4
1175,20-03-2022,29.6,39.7,76,2,3.25,56,0.9025,448,4
1176,21-03-2022,30.4,30.7,79,1,3.25,48,0.9025,451,5
1177,22-03-2022,28.3,35.7,78,1,3.25,53,0.9025,455,4
1178,23-03-2022,30.8,37.7,85,2,3.25,51,0.9025,458,4
1179,24-03-2022,29.5,49,87,2,3.25,45,0.9025,462,4
1180,25-03-2022,29.4,42.1,67,3,3.25,41,0.9025,465,4
1181,26-03-2022,31.4,32.4,87,1,3.25,49,0.9025,468,4
1182,27-03-2022,33.2,41.2,67,1,3.25,40,0.9025,472,5
1183,28-03-2022,32.6,30.8,85,1,3.25,54,0.9025,475,5
1184,29-03-2022,28.9,43.7,86,1,3.25,47,0.9025,479,4
1185,30-03-2022,29.8,35.7,61,1,3.25,54,0.9025,482,4
1186,31-03-2022,32.7,37.4,81,1,3.25,45,0.9025,486,5
1187,01-04-2022,29.9,44.3,76,2,3.333333333,49,0.9,488,4
1188,02-04-2022,31,31,73,2,3.333333333,49,0.9,491,5
1189,03-04-2022,32.2,30.2,95,1,3.333333333,47,0.9,494,5
1190,04-04-2022,30,34.1,75,1,3.333333333,46,0.9,498,4
1191,05-04-2022,31.6,42,74,2,3.333333333,50,0.9,501,4
1192,06-04-2022,29.5,29,83,1,3.333333333,43,0.9,504,5
1193,07-04-2022,30.6,25,89,3,3.333333333,42,0.9,508,5
1194,08-04-2022,32,33.9,81,1,3.333333333,54,0.9,511,4
1195,09-04-2022,29.2,38.7,95,4,3.333333333,51,0.9,514,4
1196,10-04-2022,32.3,41.7,89,2,3.333333333,48,0.9,518,4
1197,11-04-2022,31.6,33.2,62,2,3.333333333,56,0.9,521,5
1198,12-04-2022,32.4,33.3,79,2,3.333333333,46,0.9,524,5
1199,13-04-2022,32,40.9,79,6,3.333333333,54,0.9,527,4
1200,14-04-2022,33.7,25.6,90,1,3.333333333,49,0.9,530,5
1201,15-04-2022,31.8,32.8,59,3,3.333333333,43,0.9,533,5
1202,16-04-2022,31,35.5,111,2,3.333333333,57,0.9,537,4
1203,17-04-2022,31.8,36.6,91,1,3.333333333,53,0.9,540,4
1204,18-04-2022,32.5,31.6,88,2,3.333333333,47,0.9,543,5
1205,19-04-2022,31.7,34.2,98,1,3.333333333,51,0.9,546,4
1206,20-04-2022,31.7,25,110,1,3.333333333,46,0.9,549,5
1207,21-04-2022,30.6,30.4,96,1,3.333333333,52,0.9,552,4
1208,22-04-2022,30.6,35.8,97,2,3.333333333,36,0.9,555,4
1209,23-04-2022,29.5,28.4,89,2,3.333333333,43,0.9,558,5
1210,24-04-2022,34.2,33.5,87,2,3.333333333,53,0.9,560,5
1211,25-04-2022,29.7,35.3,84,3,3.333333333,46,0.9,563,4
1212,26-04-2022,30.5,31.2,80,3,3.333333333,49,0.9,566,4
1213,27-04-2022,30.4,33.6,82,1,3.333333333,41,0.9,569,5
1214,28-04-2022,32.8,27.8,76,3,3.333333333,57,0.9,572,5
1215,29-04-2022,31,31.4,89,1,3.333333333,54,0.9,574,4
1216,30-04-2022,33.3,35.3,73,4,3.333333333,47,0.9,577,5
1217,01-05-2022,30.4,32.9,92,2,3.416666667,46,0.8975,578,4
1218,02-05-2022,31.8,29.1,90,1,3.416666667,53,0.8975,581,5
1219,03-05-2022,30.1,33,92,3,3.416666667,58,0.8975,584,4
1220,04-05-2022,34.5,35.3,86,2,3.416666667,53,0.8975,586,5
1221,05-05-2022,29.5,25,122,3,3.416666667,59,0.8975,589,4
1222,06-05-2022,31.7,37.3,105,1,3.416666667,43,0.8975,591,4
1223,07-05-2022,32.1,29.7,79,5,3.416666667,44,0.8975,593,5
1224,08-05-2022,31.7,33.4,94,1,3.416666667,42,0.8975,596,5
1225,09-05-2022,30.8,37.2,86,1,3.416666667,50,0.8975,598,4
1226,10-05-2022,30.8,25,83,2,3.416666667,49,0.8975,600,5
1227,11-05-2022,31,27.5,80,2,3.416666667,47,0.8975,603,5
1228,12-05-2022,30.7,29.5,98,4,3.416666667,52,0.8975,605,4
1229,13-05-2022,32.3,26.9,87,4,3.416666667,54,0.8975,607,5
1230,14-05-2022,34.1,39.4,103,3,3.416666667,40,0.8975,609,5
1231,15-05-2022,29.9,26.4,104,2,3.416666667,45,0.8975,611,4
1232,16-05-2022,28.6,27.8,108,2,3.416666667,52,0.8975,613,4
1233,17-05-2022,30.5,31.6,86,3,3.416666667,45,0.8975,615,5
1234,18-05-2022,34.4,25,99,5,3.416666667,44,0.8975,617,5
1235,19-05-2022,29.2,28.4,101,2,3.416666667,53,0.8975,619,4
1236,20-05-2022,32.8,31.9,90,2,3.416666667,41,0.8975,621,5
1237,21-05-2022,32.8,28.6,88,3,3.416666667,46,0.8975,622,5
1238,22-05-2022,29.4,29.8,112,2,3.416666667,49,0.8975,624,4
1239,23-05-2022,31,27.6,98,3,3.416666667,45,0.8975,626,5
1240,24-05-2022,32.5,25,102,3,3.416666667,52,0.8975,627,5
1241,25-05-2022,29.4,31.7,88,2,3.416666667,45,0.8975,629,4
1242,26-05-2022,29.6,38.9,84,2,3.416666667,55,0.8975,630,4
1243,27-05-2022,28.9,30.2,91,3,3.416666667,47,0.8975,632,4
1244,28-05-2022,28.2,31.2,96,5,3.416666667,51,0.8975,633,4
1245,29-05-2022,28.7,33.5,86,3,3.416666667,51,0.8975,634,4
1246,30-05-2022,27.7,25,97,4,3.416666667,45,0.8975,636,4
1247,31-05-2022,29.5,38.5,80,3,3.416666667,37,0.8975,637,4
1248,01-06-2022,28.2,31,86,2,3.5,50,0.895,637,4
1249,02-06-2022,29.6,38.2,104,2,3.5,48,0.895,638,4
1250,03-06-2022,26.8,26.3,104,3,3.5,51,0.895,639,4
1251,04-06-2022,29.6,39.1,94,2,3.5,47,0.895,640,4
1252,05-06-2022,30.2,33.9,88,3,3.5,46,0.895,641,4
1253,06-06-2022,25.9,32.8,88,3,3.5,58,0.895,642,4
1254,07-06-2022,29.3,31.2,95,2,3.5,40,0.895,642,5
1255,08-06-2022,30.5,28.9,105,3,3.5,51,0.895,643,4
1256,09-06-2022,26.7,36.1,108,3,3.5,45,0.895,644,4
1257,10-06-2022,30.9,30.9,94,3,3.5,46,0.895,644,5
1258,11-06-2022,28.9,25,87,4,3.5,46,0.895,645,5
1259,12-06-2022,27.1,25,102,3,3.5,44,0.895,645,4
1260,13-06-2022,28,29.4,91,3,3.5,51,0.895,646,4
1261,14-06-2022,28.8,31.9,94,3,3.5,55,0.895,646,4
1262,15-06-2022,28,30.1,113,5,3.5,50,0.895,647,4
1263,16-06-2022,28.5,36.6,108,5,3.5,48,0.895,647,4
1264,17-06-2022,26.2,25,101,3,3.5,43,0.895,647,4
1265,18-06-2022,27.8,31.3,87,4,3.5,50,0.895,647,4
1266,19-06-2022,25.3,25,102,5,3.5,59,0.895,647,4
1267,20-06-2022,27.1,34.6,110,4,3.5,46,0.895,647,4
1268,21-06-2022,25.8,30.4,96,3,3.5,46,0.895,647,4
1269,22-06-2022,25.9,33,113,3,3.5,45,0.895,647,4
1270,23-06-2022,28.7,26.7,113,4,3.5,45,0.895,647,4
1271,24-06-2022,28.4,37.5,117,3,3.5,35,0.895,647,4
1272,25-06-2022,27.5,36.4,103,4,3.5,50,0.895,647,4
1273,26-06-2022,24.9,34.2,106,3,3.5,44,0.895,647,4
1274,27-06-2022,25.9,30.8,114,3,3.5,40,0.895,646,4
1275,28-06-2022,28.1,34.4,104,4,3.5,52,0.895,646,4
1276,29-06-2022,26.3,28.1,95,3,3.5,42,0.895,645,4
1277,30-06-2022,29.5,36,96,5,3.5,46,0.895,645,4
1278,01-07-2022,26.4,40.1,102,3,3.583333333,55,0.8925,643,4
1279,02-07-2022,26,37.4,87,4,3.583333333,41,0.8925,642,4
1280,03-07-2022,25.1,28.5,99,3,3.583333333,40,0.8925,641,4
1281,04-07-2022,25.7,34.1,111,3,3.583333333,49,0.8925,641,4
1282,05-07-2022,25.1,26,78,4,3.583333333,54,0.8925,640,4
1283,06-07-2022,26.3,35.4,115,4,3.583333333,40,0.8925,639,4
1284,07-07-2022,26.5,35,111,4,3.583333333,50,0.8925,638,4
1285,08-07-2022,23.7,25,95,4,3.583333333,51,0.8925,637,4
1286,09-07-2022,22.8,27.2,105,4,3.583333333,38,0.8925,636,4
1287,10-07-2022,21.9,31.8,100,7,3.583333333,52,0.8925,635,4
1288,11-07-2022,25.3,31.8,112,3,3.583333333,52,0.8925,634,4
1289,12-07-2022,22.7,27.5,109,4,3.583333333,46,0.8925,632,4
1290,13-07-2022,21,35.6,86,4,3.583333333,54,0.8925,631,4
1291,14-07-2022,24.7,35.1,105,8,3.583333333,54,0.8925,630,4
1292,15-07-2022,27.7,33,97,4,3.583333333,48,0.8925,628,4
1293,16-07-2022,23.8,30.4,100,4,3.583333333,46,0.8925,627,4
1294,17-07-2022,25,39.6,92,4,3.583333333,43,0.8925,625,4
1295,18-07-2022,23.7,42.8,117,7,3.583333333,48,0.8925,624,3
1296,19-07-2022,23.3,32.3,109,4,3.583333333,51,0.8925,622,4
1297,20-07-2022,24.7,31.9,91,4,3.583333333,46,0.8925,621,4
1298,21-07-2022,22.7,37.6,85,4,3.583333333,37,0.8925,619,4
1299,22-07-2022,23.4,33.5,95,4,3.583333333,54,0.8925,617,4
1300,23-07-2022,23.4,34.8,103,5,3.583333333,49,0.8925,615,4
1301,24-07-2022,21.7,39.4,101,4,3.583333333,46,0.8925,613,4
1302,25-07-2022,24.1,26.4,111,4,3.583333333,52,0.8925,612,4
1303,26-07-2022,22.2,42.7,106,5,3.583333333,55,0.8925,610,3
1304,27-07-2022,21.2,36.7,108,5,3.583333333,35,0.8925,608,4
1305,28-07-2022,23,34.5,101,5,3.583333333,50,0.8925,605,4
1306,29-07-2022,20.7,36.3,84,6,3.583333333,41,0.8925,603,4
1307,30-07-2022,22,36.8,95,5,3.583333333,50,0.8925,601,4
1308,31-07-2022,21.8,28.5,108,5,3.583333333,49,0.8925,599,4
1309,01-08-2022,23.3,44.9,97,5,3.666666667,51,0.89,596,4
1310,02-08-2022,22.3,37.9,102,4,3.666666667,45,0.89,593,4
1311,03-08-2022,21.4,40.1,94,5,3.666666667,39,0.89,591,4
1312,04-08-2022,22.5,42.9,86,4,3.666666667,46,0.89,589,4
1313,05-08-2022,23.2,33.2,95,6,3.666666667,50,0.89,586,4
1314,06-08-2022,21.9,40.9,99,5,3.666666667,53,0.89,584,3
1315,07-08-2022,20.9,37.5,89,5,3.666666667,42,0.89,581,4
1316,08-08-2022,18.8,43.3,93,4,3.666666667,53,0.89,579,3
1317,09-08-2022,19.1,28.6,86,7,3.666666667,45,0.89,576,4
1318,10-08-2022,20.1,39,106,6,3.666666667,50,0.89,573,3
1319,11-08-2022,19.5,36.7,92,6,3.666666667,45,0.89,571,4
1320,12-08-2022,20,42.2,109,5,3.666666667,49,0.89,568,3
1321,13-08-2022,20.2,42.6,110,5,3.666666667,52,0.89,565,3
1322,14-08-2022,20.8,36.9,94,5,3.666666667,42,0.89,563,4
1323,15-08-2022,19.8,37.2,84,5,3.666666667,45,0.89,560,4
1324,16-08-2022,20.5,40.4,73,5,3.666666667,49,0.89,557,4
1325,17-08-2022,19.8,36.7,79,4,3.666666667,60,0.89,554,3
1326,18-08-2022,16.6,45.7,80,5,3.666666667,44,0.89,551,3
1327,19-08-2022,18,39.9,107,6,3.666666667,58,0.89,548,3
1328,20-08-2022,19.1,27.5,94,5,3.666666667,58,0.89,545,4
1329,21-08-2022,17.4,40.4,96,5,3.666666667,47,0.89,542,3
1330,22-08-2022,20,37.3,70,5,3.666666667,46,0.89,539,4
1331,23-08-2022,21.3,34.6,80,7,3.666666667,44,0.89,536,4
1332,24-08-2022,20.7,36.8,101,8,3.666666667,48,0.89,533,4
1333,25-08-2022,18.5,43.8,94,6,3.666666667,41,0.89,530,3
1334,26-08-2022,20.9,50.2,90,6,3.666666667,48,0.89,527,3
1335,27-08-2022,18.8,45.3,97,7,3.666666667,55,0.89,524,3
1336,28-08-2022,18,41,107,7,3.666666667,45,0.89,521,3
1337,29-08-2022,17.5,46.6,88,5,3.666666667,47,0.89,517,3
1338,30-08-2022,17.8,42.3,91,7,3.666666667,39,0.89,514,3
1339,31-08-2022,17.6,41.3,92,6,3.666666667,50,0.89,511,3
1340,01-09-2022,18.3,39.3,113,5,3.75,49,0.8875,506,3
1341,02-09-2022,18.2,36.6,68,5,3.75,48,0.8875,503,4
1342,03-09-2022,17.9,43.6,96,5,3.75,47,0.8875,500,3
1343,04-09-2022,18.5,46.6,87,6,3.75,47,0.8875,496,3
1344,05-09-2022,19.5,45.6,94,7,3.75,51,0.8875,493,3
1345,06-09-2022,19.1,44.3,81,5,3.75,48,0.8875,490,3
1346,07-09-2022,15.3,41.9,87,5,3.75,50,0.8875,486,3
1347,08-09-2022,15,49.9,94,6,3.75,49,0.8875,483,3
1348,09-09-2022,18.8,40.5,118,5,3.75,54,0.8875,480,3
1349,10-09-2022,15.3,51.3,95,7,3.75,51,0.8875,476,3
1350,11-09-2022,16.9,42.6,78,6,3.75,49,0.8875,473,3
1351,12-09-2022,15.4,44.1,82,7,3.75,56,0.8875,469,3
1352,13-09-2022,15,40.8,81,6,3.75,50,0.8875,466,3
1353,14-09-2022,17.8,45.9,67,5,3.75,55,0.8875,463,3
1354,15-09-2022,18.1,53.5,82,6,3.75,51,0.8875,459,3
1355,16-09-2022,16,51.5,92,5,3.75,39,0.8875,456,3
1356,17-09-2022,15,54,72,5,3.75,55,0.8875,452,3
1357,18-09-2022,15.9,52,94,6,3.75,49,0.8875,449,3
1358,19-09-2022,17.3,44.1,88,6,3.75,48,0.8875,445,3
1359,20-09-2022,15,48.2,76,5,3.75,49,0.8875,442,3
1360,21-09-2022,16.9,46.2,82,8,3.75,46,0.8875,439,3
1361,22-09-2022,16.5,57,99,5,3.75,49,0.8875,435,3
1362,23-09-2022,17.3,44.6,90,7,3.75,45,0.8875,432,3
1363,24-09-2022,16.6,55.3,82,6,3.75,54,0.8875,428,3
1364,25-09-2022,15,55.5,79,8,3.75,47,0.8875,425,3
1365,26-09-2022,18.1,60.5,82,6,3.75,46,0.8875,421,3
1366,27-09-2022,16,49.5,76,6,3.75,43,0.8875,418,3
1367,28-09-2022,16.2,55.3,59,6,3.75,49,0.8875,415,3
1368,29-09-2022,15,63.4,101,7,3.75,49,0.8875,411,2
1369,30-09-2022,15.5,49.1,81,6,3.75,50,0.8875,408,3
1370,01-10-2022,15,44.8,83,6,3.833333333,43,0.885,403,3
1371,02-10-2022,15.8,43.3,79,6,3.833333333,40,0.885,400,3
1372,03-10-2022,18.6,56.5,71,5,3.833333333,51,0.885,396,3
1373,04-10-2022,15,43.7,77,6,3.833333333,55,0.885,393,3
1374,05-10-2022,15,51.5,62,6,3.833333333,43,0.885,390,3
1375,06-10-2022,18.2,55.7,101,6,3.833333333,56,0.885,386,3
1376,07-10-2022,15.7,54.7,65,5,3.833333333,49,0.885,383,3
1377,08-10-2022,15,56.1,67,5,3.833333333,48,0.885,380,3
1378,09-10-2022,17.5,55.3,72,6,3.833333333,46,0.885,377,3
1379,10-10-2022,15,60.8,89,7,3.833333333,41,0.885,373,3
1380,11-10-2022,18.7,49.8,76,5,3.833333333,53,0.885,370,3
1381,12-10-2022,16.9,51.4,63,5,3.833333333,44,0.885,367,3
1382,13-10-2022,15.2,51.1,88,5,3.833333333,44,0.885,364,3
1383,14-10-2022,19.1,59.3,82,5,3.833333333,53,0.885,361,3
1384,15-10-2022,15,59.9,80,5,3.833333333,39,0.885,357,3
1385,16-10-2022,17,57.8,82,6,3.833333333,40,0.885,354,3
1386,17-10-2022,16.3,61.6,98,6,3.833333333,48,0.885,351,3
1387,18-10-2022,17.9,50,96,7,3.833333333,50,0.885,348,3
1388,19-10-2022,18.3,64.4,67,5,3.833333333,50,0.885,345,3
1389,20-10-2022,16,63.9,89,5,3.833333333,47,0.885,342,3
1390,21-10-2022,15,60.1,77,5,3.833333333,61,0.885,339,2
1391,22-10-2022,16.6,65.5,77,5,3.833333333,47,0.885,336,3
1392,23-10-2022,15,48.5,55,6,3.833333333,47,0.885,333,3
1393,24-10-2022,19,54.3,70,5,3.833333333,44,0.885,331,3
1394,25-10-2022,16.2,53.4,63,7,3.833333333,49,0.885,328,3
1395,26-10-2022,15.5,60.8,79,6,3.833333333,51,0.885,325,3
1396,27-10-2022,16.3,52.1,82,5,3.833333333,54,0.885,322,3
1397,28-10-2022,15,61.3,50,6,3.833333333,41,0.885,319,3
1398,29-10-2022,15,64.5,70,6,3.833333333,47,0.885,317,3
1399,30-10-2022,18,61.3,81,6,3.833333333,50,0.885,314,3
1400,31-10-2022,15.2,59.3,68,6,3.833333333,51,0.885,311,3
1401,01-11-2022,15,53.1,77,5,3.916666667,48,0.8825,308,3
1402,02-11-2022,17.1,53.9,73,7,3.916666667,51,0.8825,305,3
1403,03-11-2022,18.1,64.5,72,5,3.916666667,44,0.8825,303,3
1404,04-11-2022,17.4,62.3,66,5,3.916666667,56,0.8825,300,3
1405,05-11-2022,17.9,58.3,56,6,3.916666667,53,0.8825,300,3
1406,06-11-2022,15.3,56.5,57,7,3.916666667,41,0.8825,300,3
1407,07-11-2022,15,48.6,75,6,3.916666667,43,0.8825,300,3
1408,08-11-2022,18.8,53.5,68,6,3.916666667,43,0.8825,300,3
1409,09-11-2022,16.1,68.5,66,7,3.916666667,52,0.8825,300,3
1410,10-11-2022,16.3,52.6,63,5,3.916666667,42,0.8825,300,3
1411,11-11-2022,18.7,60.1,64,6,3.916666667,46,0.8825,300,3
1412,12-11-2022,17.6,64.2,77,4,3.916666667,50,0.8825,300,3
1413,13-11-2022,17.5,53,63,4,3.916666667,48,0.8825,300,3
1414,14-11-2022,20.2,60.3,52,5,3.916666667,49,0.8825,300,3
1415,15-11-2022,16,64.1,73,5,3.916666667,43,0.8825,300,3
1416,16-11-2022,18.5,59.6,63,5,3.916666667,51,0.8825,300,3
1417,17-11-2022,17.2,70,65,4,3.916666667,45,0.8825,300,3
1418,18-11-2022,17.6,51.3,81,5,3.916666667,47,0.8825,300,3
1419,19-11-2022,19.6,65,65,4,3.916666667,49,0.8825,300,3
1420,20-11-2022,18.1,58.9,67,4,3.916666667,49,0.8825,300,3
1421,21-11-2022,18.3,63.6,52,4,3.916666667,48,0.8825,300,3
1422,22-11-2022,19.1,62,62,6,3.916666667,44,0.8825,300,3
1423,23-11-2022,17.1,56.2,70,6,3.916666667,47,0.8825,300,3
1424,24-11-2022,16.4,61,48,6,3.916666667,48,0.8825,300,3
1425,25-11-2022,16.2,50.6,65,4,3.916666667,41,0.8825,300,3
1426,26-11-2022,15,63,64,4,3.916666667,46,0.8825,300,3
1427,27-11-2022,21.1,61.5,64,4,3.916666667,50,0.8825,300,3
1428,28-11-2022,16.4,63.2,73,5,3.916666667,42,0.8825,300,3
1429,29-11-2022,17.8,65.3,66,6,3.916666667,54,0.8825,300,3
1430,30-11-2022,17.8,61.8,77,5,3.916666667,54,0.8825,300,3
1431,01-12-2022,18.8,60.7,52,4,4,42,0.88,300,3
1432,02-12-2022,19.7,55.6,64,5,4,55,0.88,300,3
1433,03-12-2022,19.9,56.4,63,4,4,47,0.88,300,3
1434,04-12-2022,17.8,65.9,51,6,4,50,0.88,300,3
1435,05-12-2022,18.5,67.1,71,6,4,46,0.88,300,3
1436,06-12-2022,19.3,58.8,85,4,4,53,0.88,300,3
1437,07-12-2022,18.6,60.2,61,5,4,50,0.88,300,3
1438,08-12-2022,21.5,55.4,66,4,4,44,0.88,300,4
1439,09-12-2022,19.9,65.7,62,6,4,42,0.88,300,3
1440,10-12-2022,20.4,63.1,54,4,4,41,0.88,300,3
1441,11-12-2022,20.4,69.5,43,4,4,49,0.88,300,3
1442,12-12-2022,21.3,55.3,54,5,4,51,0.88,300,4
1443,13-12-2022,19.9,57.8,47,6,4,51,0.88,300,3
1444,14-12-2022,17.8,60.8,78,6,4,48,0.88,300,3
1445,15-12-2022,20.5,62.8,59,6,4,42,0.88,300,3
1446,16-12-2022,19.1,58.4,57,4,4,45,0.88,300,3
1447,17-12-2022,19.4,55.1,69,3,4,54,0.88,300,3
1448,18-12-2022,21.2,63.8,49,4,4,46,0.88,300,3
1449,19-12-2022,22.3,62.9,53,4,4,49,0.88,300,3
1450,20-12-2022,20.6,54.6,61,5,4,43,0.88,300,4
1451,21-12-2022,21.1,65.9,71,3,4,50,0.88,300,3
1452,22-12-2022,23.3,64.9,65,4,4,46,0.88,300,3
1453,23-12-2022,21.3,59.6,63,6,4,53,0.88,300,3
1454,24-12-2022,24.9,59.2,61,3,4,52,0.88,300,4
1455,25-12-2022,22,61.5,64,4,4,46,0.88,300,3
1456,26-12-2022,18.7,54.3,62,3,4,48,0.88,300,3
1457,27-12-2022,22.6,58.7,50,4,4,45,0.88,300,4
1458,28-12-2022,22.1,47.6,60,3,4,41,0.88,300,4
1459,29-12-2022,23.6,62.7,49,4,4,44,0.88,300,4
1460,30-12-2022,22.8,50.4,61,5,4,49,0.88,300,4
1461,31-12-2022,21.7,65.6,55,5,4,50,0.88,300,3
1462,01-01-2023,20.3,56.3,85,3,4.083333333,49,0.8775,300,3
1463,02-01-2023,21.9,56.7,60,5,4.083333333,47,0.8775,300,3
1464,03-01-2023,21.1,54.5,46,6,4.083333333,53,0.8775,300,3
1465,04-01-2023,21.6,56.1,59,3,4.083333333,49,0.8775,300,3
1466,05-01-2023,23.5,64.5,65,4,4.083333333,52,0.8775,300,3
1467,06-01-2023,25.3,44.8,77,6,4.083333333,39,0.8775,300,4
1468,07-01-2023,23.5,63.4,54,4,4.083333333,35,0.8775,300,4
1469,08-01-2023,21.3,58.6,44,3,4.083333333,50,0.8775,300,3
1470,09-01-2023,23.9,50.7,68,5,4.083333333,41,0.8775,300,4
1471,10-01-2023,25.1,51.2,47,3,4.083333333,47,0.8775,300,4
1472,11-01-2023,22.5,64.8,56,5,4.083333333,47,0.8775,300,3
1473,12-01-2023,23.4,51.5,58,5,4.083333333,56,0.8775,300,4
1474,13-01-2023,23.8,50.3,60,3,4.083333333,50,0.8775,300,4
1475,14-01-2023,22.7,61.6,68,2,4.083333333,49,0.8775,300,3
1476,15-01-2023,25,57.4,54,3,4.083333333,52,0.8775,300,4
1477,16-01-2023,24,50.8,58,2,4.083333333,50,0.8775,300,4
1478,17-01-2023,24.9,56.4,61,3,4.083333333,46,0.8775,300,4
1479,18-01-2023,23.1,50,63,6,4.083333333,54,0.8775,300,4
1480,19-01-2023,23.9,60.5,62,3,4.083333333,43,0.8775,300,4
1481,20-01-2023,25.8,60.1,66,3,4.083333333,50,0.8775,300,4
1482,21-01-2023,24.3,57.2,70,2,4.083333333,41,0.8775,300,4
1483,22-01-2023,27.6,56.2,66,3,4.083333333,49,0.8775,300,4
1484,23-01-2023,24.5,63,66,4,4.083333333,49,0.8775,300,3
1485,24-01-2023,25.6,54,46,4,4.083333333,57,0.8775,300,4
1486,25-01-2023,26.8,47.9,63,2,4.083333333,40,0.8775,300,4
1487,26-01-2023,23.4,55.8,67,3,4.083333333,45,0.8775,300,3
1488,27-01-2023,23,63.8,70,2,4.083333333,52,0.8775,300,3
1489,28-01-2023,23.5,48.1,56,5,4.083333333,50,0.8775,300,4
1490,29-01-2023,27.8,51.1,56,3,4.083333333,49,0.8775,300,4
1491,30-01-2023,25.3,54.8,57,3,4.083333333,43,0.8775,300,4
1492,31-01-2023,30.1,52.2,68,3,4.083333333,45,0.8775,300,4
1493,01-02-2023,25.5,47.3,74,2,4.166666667,55,0.875,300,4
1494,02-02-2023,26.8,57.6,59,3,4.166666667,48,0.875,300,4
1495,03-02-2023,28.9,63.4,73,2,4.166666667,50,0.875,300,4
1496,04-02-2023,29.8,52.5,65,3,4.166666667,48,0.875,300,4
1497,05-02-2023,30,46.8,63,2,4.166666667,42,0.875,300,4
1498,06-02-2023,28.8,43.3,62,3,4.166666667,53,0.875,303,4
1499,07-02-2023,28.7,52.1,72,3,4.166666667,51,0.875,305,4
1500,08-02-2023,28.2,56.1,68,3,4.166666667,60,0.875,308,4
1501,09-02-2023,28.6,52.7,88,3,4.166666667,43,0.875,310,4
1502,10-02-2023,26.7,50.1,57,5,4.166666667,52,0.875,313,4
1503,11-02-2023,26.4,46.9,70,2,4.166666667,42,0.875,316,4
1504,12-02-2023,27.8,44.2,60,3,4.166666667,49,0.875,319,4
1505,13-02-2023,27.6,53.6,57,5,4.166666667,53,0.875,321,4
1506,14-02-2023,27.3,53.7,66,5,4.166666667,38,0.875,324,4
1507,15-02-2023,29.2,41.2,68,2,4.166666667,47,0.875,327,4
1508,16-02-2023,29.7,56.6,96,2,4.166666667,46,0.875,330,4
1509,17-02-2023,28.5,51.3,65,3,4.166666667,45,0.875,333,4
1510,18-02-2023,30.7,55.1,56,2,4.166666667,50,0.875,336,4
1511,19-02-2023,26.9,41.2,70,1,4.166666667,54,0.875,339,4
1512,20-02-2023,28.4,40.8,47,1,4.166666667,48,0.875,342,4
1513,21-02-2023,27.8,46.6,67,1,4.166666667,49,0.875,345,4
1514,22-02-2023,26.1,49.6,68,2,4.166666667,49,0.875,348,4
1515,23-02-2023,28.9,55.8,76,2,4.166666667,48,0.875,351,4
1516,24-02-2023,29,50.1,78,2,4.166666667,43,0.875,354,4
1517,25-02-2023,31.5,45.1,64,1,4.166666667,54,0.875,357,4
1518,26-02-2023,30.3,41,68,1,4.166666667,50,0.875,360,4
1519,27-02-2023,27.9,52,62,2,4.166666667,50,0.875,364,4
1520,28-02-2023,32.4,40.8,59,3,4.166666667,44,0.875,367,5
1521,01-03-2023,31.5,53.5,73,2,4.25,46,0.8725,369,4
1522,02-03-2023,30.6,43.6,58,4,4.25,48,0.8725,372,4
1523,03-03-2023,29.5,52.8,67,2,4.25,41,0.8725,375,4
1524,04-03-2023,28.5,47.9,61,1,4.25,40,0.8725,379,4
1525,05-03-2023,29.5,43.6,77,1,4.25,45,0.8725,382,4
1526,06-03-2023,31.8,41.4,90,1,4.25,51,0.8725,385,4
